#,Date,  Temperature  C,  Humidity  %RH,  Wind speed  km/h,  Wind direction  degree,  Dew point  C,  Rainfall  Inch,  Solar radiation  w/m2
465,19-01-2020 06:49,09,87,01,000,007,000.00,0000
466,19-01-2020 06:19,09,87,01,000,007,000.00,0000
467,19-01-2020 05:49,09,87,00,000,007,000.00,0000
468,19-01-2020 05:19,09,87,06,000,007,000.00,0000
469,19-01-2020 04:49,09,87,07,000,007,000.00,0000
470,19-01-2020 04:19,10,87,07,000,008,000.00,0000
471,19-01-2020 03:49,10,87,02,000,008,000.00,0000
472,19-01-2020 03:19,10,86,06,000,008,000.00,0000
473,19-01-2020 02:49,10,85,01,000,007,000.00,0000
474,19-01-2020 02:19,10,84,00,000,008,000.00,0000
475,19-01-2020 01:49,11,83,02,000,008,000.00,0000
476,19-01-2020 01:19,11,82,01,000,008,000.00,0000
477,19-01-2020 00:49,12,81,00,000,009,000.00,0000
478,19-01-2020 00:19,12,80,01,000,009,000.00,0000
479,18-01-2020 23:49,13,80,02,000,009,000.00,0000
480,18-01-2020 23:19,13,79,01,000,009,000.00,0000
481,18-01-2020 22:49,13,78,06,000,009,000.00,0000
482,18-01-2020 22:19,13,77,02,000,009,000.00,0000
483,18-01-2020 21:49,13,75,02,000,009,000.00,0000
484,18-01-2020 21:49,14,75,02,000,009,000.00,0000
485,18-01-2020 21:48,14,75,04,000,009,000.00,0000
486,18-01-2020 21:19,14,75,02,000,009,000.00,0000
487,18-01-2020 20:49,14,73,03,000,009,000.00,0000
488,18-01-2020 20:19,14,72,02,000,009,000.00,0000
489,18-01-2020 19:49,15,70,02,000,009,000.00,0000
490,18-01-2020 19:19,15,68,04,000,009,000.00,0000
491,18-01-2020 18:49,15,67,03,000,009,000.00,0000
492,18-01-2020 18:19,15,67,10,000,009,000.00,0000
493,18-01-2020 17:49,16,64,03,000,009,000.00,0000
494,18-01-2020 17:19,16,61,05,000,009,000.00,0000
495,18-01-2020 16:49,17,59,07,000,009,000.00,0061
496,18-01-2020 16:19,18,56,13,000,009,000.00,0136
497,18-01-2020 15:49,18,56,05,000,009,000.00,0242
498,18-01-2020 15:19,18,57,04,000,010,000.00,0277
499,18-01-2020 14:49,18,59,02,000,010,000.00,0358
500,18-01-2020 14:19,19,58,07,000,011,000.00,0465
501,18-01-2020 13:49,19,61,06,000,011,000.00,0527
502,18-01-2020 13:19,19,64,03,000,012,000.00,0576
503,18-01-2020 12:49,17,67,02,000,011,000.00,0546
504,18-01-2020 12:19,15,72,03,000,010,000.00,0348
505,18-01-2020 11:49,15,74,04,000,011,000.00,0402
506,18-01-2020 11:19,15,76,00,000,011,000.00,0083
507,18-01-2020 10:49,14,77,02,000,010,000.00,0081
508,18-01-2020 10:19,14,80,04,000,010,000.00,0088
509,18-01-2020 09:49,13,81,00,000,010,000.00,0060
510,18-01-2020 09:19,13,81,04,000,010,000.00,0025
511,18-01-2020 08:49,13,82,00,000,010,000.00,0000
512,18-01-2020 08:19,12,82,00,000,009,000.00,0005
513,18-01-2020 07:49,12,82,04,000,009,000.00,0000
514,18-01-2020 07:19,12,82,00,000,009,000.00,0000
515,18-01-2020 06:49,12,82,00,000,009,000.00,0000
516,18-01-2020 06:19,12,82,00,000,009,000.00,0000
517,18-01-2020 05:49,12,83,02,000,009,000.00,0000
518,18-01-2020 05:19,12,83,04,000,009,000.00,0000
519,18-01-2020 04:49,12,83,00,000,009,000.00,0000
520,18-01-2020 04:19,12,82,00,000,009,000.00,0000
521,18-01-2020 03:49,12,82,00,000,009,000.00,0000
522,18-01-2020 03:19,12,82,02,000,009,000.00,0000
523,18-01-2020 02:49,13,82,00,000,010,000.00,0000
524,18-01-2020 02:19,13,82,04,000,010,000.00,0000
525,18-01-2020 01:49,13,82,00,000,010,000.00,0000
526,18-01-2020 01:19,12,82,00,000,010,000.00,0000
527,18-01-2020 00:49,12,81,00,000,009,000.00,0000
528,18-01-2020 00:19,12,80,03,000,009,000.00,0000
529,17-01-2020 23:49,13,80,10,000,009,000.00,0000
530,17-01-2020 23:19,13,79,02,000,010,000.00,0000
531,17-01-2020 22:49,13,80,01,000,010,000.00,0000
532,17-01-2020 22:19,13,80,04,000,010,000.00,0000
533,17-01-2020 21:49,13,79,04,000,010,000.00,0000
534,17-01-2020 21:48,13,80,10,000,010,000.00,0000
535,17-01-2020 21:19,13,79,01,000,010,000.00,0000
536,17-01-2020 20:49,13,80,00,000,010,000.00,0000
537,17-01-2020 20:19,13,80,00,000,010,000.00,0000
538,17-01-2020 19:49,13,80,00,000,010,000.00,0000
539,17-01-2020 19:19,13,80,00,000,010,000.00,0000
540,17-01-2020 18:49,13,79,00,000,009,000.00,0000
541,17-01-2020 18:19,13,79,00,000,010,000.00,0000
542,17-01-2020 17:49,13,78,04,000,009,000.00,0000
543,17-01-2020 17:19,14,76,08,000,010,000.00,0000
544,17-01-2020 16:49,14,74,06,000,010,000.00,0030
545,17-01-2020 16:19,15,73,02,000,010,000.00,0139
546,17-01-2020 15:49,15,73,08,000,011,000.00,0146
547,17-01-2020 15:19,16,71,08,000,011,000.00,0305
548,17-01-2020 14:49,15,73,09,000,011,000.00,0258
549,17-01-2020 14:19,16,73,11,000,011,000.00,0410
550,17-01-2020 13:49,15,73,12,000,010,000.00,0520
551,17-01-2020 13:19,16,70,14,000,010,000.00,0535
552,17-01-2020 12:49,18,69,03,000,012,000.00,0460
553,17-01-2020 12:19,17,67,06,000,011,000.00,0637
554,17-01-2020 11:49,17,75,02,000,012,000.00,0599
555,17-01-2020 11:20,14,83,04,000,012,000.00,0559
556,17-01-2020 10:50,13,87,03,000,011,000.00,0596
557,17-01-2020 10:20,12,87,06,000,010,000.00,0226
558,17-01-2020 09:50,11,87,06,000,009,000.00,0064
559,17-01-2020 09:20,11,87,00,000,009,000.00,0025
560,17-01-2020 08:50,11,87,07,000,009,000.00,0011
561,17-01-2020 08:20,11,87,06,000,009,000.00,0000
562,17-01-2020 07:50,11,86,07,000,009,000.00,0000
563,17-01-2020 07:20,12,86,13,000,009,000.00,0000
564,17-01-2020 06:50,12,86,00,000,010,000.00,0000
565,17-01-2020 06:20,12,86,06,000,010,000.00,0000
566,17-01-2020 05:50,12,86,00,000,010,000.00,0000
567,17-01-2020 05:20,12,86,00,000,010,000.00,0000
568,17-01-2020 04:50,13,86,00,000,010,000.00,0000
569,17-01-2020 04:20,13,86,02,000,011,000.00,0000
570,17-01-2020 03:50,13,86,00,000,011,000.00,0000
571,17-01-2020 03:20,13,85,00,000,011,000.00,0000
572,17-01-2020 02:50,13,85,00,000,011,000.00,0000
573,17-01-2020 02:20,13,85,01,000,011,000.00,0000
574,17-01-2020 01:50,13,85,00,000,011,000.00,0000
575,17-01-2020 01:20,13,84,00,000,010,000.00,0000
576,17-01-2020 00:50,13,84,00,000,010,000.00,0000
577,17-01-2020 00:20,13,84,00,000,010,000.00,0000
578,16-01-2020 23:50,13,84,01,000,010,000.00,0000
579,16-01-2020 23:20,13,84,02,000,010,000.00,0000
580,16-01-2020 22:50,13,84,00,000,011,000.00,0000
581,16-01-2020 22:20,13,83,02,000,010,000.00,0000
582,16-01-2020 21:50,14,81,06,000,011,000.00,0000
583,16-01-2020 21:49,14,81,08,000,011,000.00,0000
584,16-01-2020 21:49,14,81,03,000,011,000.00,0000
585,16-01-2020 21:20,14,81,00,000,011,000.00,0000
586,16-01-2020 20:50,14,81,00,000,011,000.00,0000
587,16-01-2020 20:20,14,80,00,000,011,000.00,0000
588,16-01-2020 19:50,14,80,00,000,011,000.00,0000
589,16-01-2020 19:20,14,79,00,000,011,000.00,0000
590,16-01-2020 18:50,14,78,00,000,011,000.00,0000
591,16-01-2020 18:20,15,77,00,000,011,000.00,0000
592,16-01-2020 17:50,15,76,02,000,011,000.00,0000
593,16-01-2020 17:20,16,75,03,000,011,000.00,0000
594,16-01-2020 16:50,16,74,06,000,011,000.00,0016
595,16-01-2020 16:20,16,73,03,000,011,000.00,0027
596,16-01-2020 15:50,16,72,04,000,011,000.00,0116
597,16-01-2020 15:20,16,72,08,000,011,000.00,0194
598,16-01-2020 14:50,16,71,08,000,011,000.00,0165
599,16-01-2020 14:20,17,68,01,000,011,000.00,0142
600,16-01-2020 13:50,16,70,03,000,011,000.00,0095
601,16-01-2020 13:20,17,68,02,000,011,000.00,0231
602,16-01-2020 12:50,16,70,04,000,011,000.00,0522
603,16-01-2020 12:20,15,74,01,000,011,000.00,0608
604,16-01-2020 11:50,13,77,05,000,009,000.00,0226
605,16-01-2020 11:20,14,77,04,000,010,000.00,0472
606,16-01-2020 10:50,13,82,01,000,010,000.00,0358
607,16-01-2020 10:20,12,85,00,000,010,000.00,0269
608,16-01-2020 09:50,11,87,00,000,009,000.00,0136
609,16-01-2020 09:20,10,87,10,000,008,000.00,0079
610,16-01-2020 08:50,10,87,10,000,008,000.00,0065
611,16-01-2020 08:20,10,87,06,000,007,000.00,0033
612,16-01-2020 07:50,09,86,03,000,007,000.00,0002
613,16-01-2020 07:20,09,86,06,000,007,000.00,0000
614,16-01-2020 06:50,09,86,07,000,007,000.00,0000
615,16-01-2020 06:20,09,85,03,000,007,000.00,0000
616,16-01-2020 05:50,09,85,04,000,007,000.00,0000
617,16-01-2020 05:20,09,84,08,000,007,000.00,0000
618,16-01-2020 04:50,10,83,04,000,007,000.00,0000
619,16-01-2020 04:20,10,83,00,000,007,000.00,0000
620,16-01-2020 03:50,11,82,03,000,008,000.00,0000
621,16-01-2020 03:20,11,82,06,000,008,000.00,0000
622,16-01-2020 02:50,11,83,00,000,008,000.00,0000
623,16-01-2020 02:20,11,83,00,000,008,000.00,0000
624,16-01-2020 01:50,11,83,00,000,009,000.00,0000
625,16-01-2020 01:20,11,83,02,000,009,000.00,0000
626,16-01-2020 00:50,12,83,04,000,009,000.00,0000
627,16-01-2020 00:20,12,83,05,000,009,000.00,0000
628,15-01-2020 23:50,12,83,07,000,009,000.00,0000
629,15-01-2020 23:20,12,84,00,000,009,000.00,0000
630,15-01-2020 22:50,12,84,02,000,010,000.00,0000
631,15-01-2020 22:20,12,84,06,000,010,000.00,0000
632,15-01-2020 21:50,12,84,04,000,010,000.00,0000
633,15-01-2020 21:49,12,84,00,000,010,000.00,0000
634,15-01-2020 21:49,12,84,00,000,010,000.00,0000
635,15-01-2020 21:20,12,84,04,000,010,000.00,0000
636,15-01-2020 20:50,12,84,00,000,010,000.00,0000
637,15-01-2020 20:20,12,83,00,000,010,000.00,0000
638,15-01-2020 19:50,13,83,06,000,010,000.00,0000
639,15-01-2020 19:20,13,83,00,000,010,000.00,0000
640,15-01-2020 18:50,13,82,00,000,010,000.00,0000
641,15-01-2020 18:20,13,81,00,000,010,000.00,0000
642,15-01-2020 17:50,13,80,05,000,010,000.00,0000
643,15-01-2020 17:20,13,78,04,000,010,000.00,0000
644,15-01-2020 16:50,15,74,09,000,011,000.00,0009
645,15-01-2020 16:20,16,69,02,000,011,000.00,0063
646,15-01-2020 15:50,17,69,01,000,011,000.00,0083
647,15-01-2020 15:20,17,69,04,000,011,000.00,0172
648,15-01-2020 14:50,17,68,01,000,012,000.00,0174
649,15-01-2020 14:20,16,72,03,000,011,000.00,0408
650,15-01-2020 13:50,16,73,05,000,011,000.00,0304
651,15-01-2020 13:20,16,73,09,000,011,000.00,0422
652,15-01-2020 12:50,15,75,06,000,010,000.00,0392
653,15-01-2020 12:20,15,79,04,000,011,000.00,0498
654,15-01-2020 11:50,14,80,01,000,010,000.00,0190
655,15-01-2020 11:20,13,81,01,000,010,000.00,0077
656,15-01-2020 10:50,14,82,00,000,011,000.00,0077
657,15-01-2020 10:20,13,85,00,000,010,000.00,0100
658,15-01-2020 09:50,12,86,00,000,010,000.00,0074
659,15-01-2020 09:20,12,86,00,000,010,000.00,0025
660,15-01-2020 08:50,12,87,00,000,010,000.00,0022
661,15-01-2020 08:20,12,87,00,000,010,000.00,0005
662,15-01-2020 07:50,12,87,00,000,010,000.00,0000
663,15-01-2020 07:20,12,87,00,000,010,000.00,0000
664,15-01-2020 06:50,12,87,00,000,010,000.00,0000
665,15-01-2020 06:20,12,87,00,000,010,000.00,0000
666,15-01-2020 05:50,12,87,00,000,010,000.00,0000
667,15-01-2020 05:20,12,87,04,000,010,000.00,0000
668,15-01-2020 04:50,12,87,00,000,009,000.00,0000
669,15-01-2020 04:20,11,87,00,000,009,000.00,0000
670,15-01-2020 03:50,11,87,00,000,009,000.00,0000
671,15-01-2020 03:20,11,87,00,000,009,000.00,0000
672,15-01-2020 02:50,11,86,00,000,009,000.00,0000
673,15-01-2020 02:20,11,86,08,000,009,000.00,0000
674,15-01-2020 01:50,11,85,00,000,009,000.00,0000
675,15-01-2020 01:20,11,85,02,000,009,000.00,0000
676,15-01-2020 00:50,11,85,01,000,009,000.00,0000
677,15-01-2020 00:20,12,85,00,000,009,000.00,0000
678,14-01-2020 23:50,12,84,00,000,010,000.00,0000
679,14-01-2020 23:20,13,84,00,000,010,000.00,0000
680,14-01-2020 22:50,13,84,00,000,010,000.00,0000
681,14-01-2020 22:20,13,84,00,000,010,000.00,0000
682,14-01-2020 21:50,13,84,00,000,010,000.00,0000
683,14-01-2020 21:49,13,84,01,000,010,000.00,0000
684,14-01-2020 21:20,13,84,00,000,010,000.00,0000
685,14-01-2020 20:50,13,83,00,000,010,000.00,0000
686,14-01-2020 20:20,13,83,00,000,010,000.00,0000
687,14-01-2020 19:50,13,82,00,000,010,000.00,0000
688,14-01-2020 19:20,13,81,00,000,010,000.00,0000
689,14-01-2020 18:50,14,80,00,000,010,000.00,0000
690,14-01-2020 18:20,14,79,00,000,010,000.00,0000
691,14-01-2020 17:50,14,79,01,000,010,000.00,0000
692,14-01-2020 17:20,14,78,04,000,010,000.00,0000
693,14-01-2020 16:50,14,78,04,000,010,000.00,0006
694,14-01-2020 16:20,14,76,11,000,010,000.00,0032
695,14-01-2020 15:50,15,75,14,000,010,000.00,0057
696,14-01-2020 15:20,15,74,08,000,010,000.00,0101
697,14-01-2020 14:50,15,73,08,000,010,000.00,0283
698,14-01-2020 14:20,16,72,08,000,011,000.00,0252
699,14-01-2020 13:50,16,74,08,000,011,000.00,0299
700,14-01-2020 13:20,15,76,05,000,011,000.00,0515
701,14-01-2020 12:50,14,83,09,000,011,000.00,0479
702,14-01-2020 12:20,13,87,08,000,011,000.00,0522
703,14-01-2020 11:50,12,78,08,000,008,000.00,0266
704,14-01-2020 11:20,12,86,00,000,009,000.00,0127
705,14-01-2020 10:50,11,87,11,000,009,000.00,0118
706,14-01-2020 10:20,11,87,01,000,009,000.00,0095
707,14-01-2020 09:50,11,87,08,000,009,000.00,0045
708,14-01-2020 09:20,11,87,01,000,008,000.00,0044
709,14-01-2020 08:50,10,87,06,000,008,000.00,0000
710,14-01-2020 08:20,10,87,06,000,008,000.00,0000
711,14-01-2020 07:50,10,87,02,000,008,000.00,0000
712,14-01-2020 07:20,10,87,04,000,008,000.00,0000
713,14-01-2020 06:50,09,86,08,000,007,000.00,0000
714,14-01-2020 06:20,10,85,08,000,008,000.00,0000
715,14-01-2020 05:50,10,85,06,000,008,000.00,0000
716,14-01-2020 05:20,10,85,00,000,008,000.00,0000
717,14-01-2020 04:50,11,85,00,000,008,000.00,0000
718,14-01-2020 04:20,11,84,00,000,008,000.00,0000
719,14-01-2020 03:50,11,84,05,000,008,000.00,0000
720,14-01-2020 03:20,11,83,03,000,009,000.00,0000
721,14-01-2020 02:50,11,83,04,000,009,000.00,0000
722,14-01-2020 02:21,12,83,00,000,009,000.00,0000
723,14-01-2020 01:51,12,83,02,000,009,000.00,0000
724,14-01-2020 01:20,12,83,00,000,009,000.00,0000
725,14-01-2020 00:50,12,82,00,000,009,000.00,0000
726,14-01-2020 00:20,12,82,00,000,009,000.00,0000
727,13-01-2020 23:50,12,81,01,000,009,000.00,0000
728,13-01-2020 23:21,12,80,02,000,009,000.00,0000
729,13-01-2020 22:51,12,78,01,000,009,000.00,0000
730,13-01-2020 22:21,13,76,10,000,009,000.00,0000
731,13-01-2020 21:50,14,75,05,000,009,000.00,0000
732,13-01-2020 21:50,14,75,03,000,009,000.00,0000
733,13-01-2020 21:29,14,75,05,000,009,000.00,0000
734,13-01-2020 20:59,14,73,06,000,009,000.00,0000
735,13-01-2020 20:29,14,72,07,000,010,000.00,0000
736,13-01-2020 19:59,14,74,12,000,010,000.00,0000
737,13-01-2020 19:29,14,74,04,000,010,000.00,0000
738,13-01-2020 18:59,14,78,12,000,010,000.00,0000
739,13-01-2020 18:29,13,78,11,000,009,000.00,0000
740,13-01-2020 17:59,13,75,06,000,008,000.00,0000
741,13-01-2020 17:29,13,69,08,000,008,000.00,0000
742,13-01-2020 16:59,13,71,11,000,008,000.00,0000
743,13-01-2020 16:29,12,77,06,000,008,000.00,0000
744,13-01-2020 15:59,13,74,05,000,008,000.00,0000
745,13-01-2020 15:29,15,77,24,000,011,000.00,0000
746,13-01-2020 14:59,15,71,17,000,010,000.00,0000
747,13-01-2020 14:28,15,62,24,000,008,000.00,0003
748,13-01-2020 14:14,16,65,43,000,009,000.00,0000
749,13-01-2020 13:51,18,44,18,000,006,000.00,0000
750,13-01-2020 13:21,20,42,27,000,007,000.00,0000
751,13-01-2020 12:51,20,46,27,000,008,000.00,0183
752,13-01-2020 12:21,19,51,25,000,009,000.00,0036
753,13-01-2020 11:51,19,53,22,000,009,000.00,0065
754,13-01-2020 11:21,18,67,26,000,012,000.00,0045
755,13-01-2020 10:51,18,71,15,000,013,000.00,0056
756,13-01-2020 10:21,17,76,21,000,013,000.00,0166
757,13-01-2020 09:51,15,81,18,000,012,000.00,0120
758,13-01-2020 09:21,15,81,17,000,012,000.00,0061
759,13-01-2020 08:51,15,82,14,000,012,000.00,0043
760,13-01-2020 08:21,14,82,07,000,011,000.00,0007
761,13-01-2020 07:51,14,82,08,000,011,000.00,0000
762,13-01-2020 07:21,14,82,11,000,011,000.00,0000
763,13-01-2020 06:51,15,81,06,000,012,000.00,0000
764,13-01-2020 06:21,15,83,00,000,012,000.00,0000
765,13-01-2020 05:51,14,82,00,000,011,000.00,0000
766,13-01-2020 05:21,15,82,00,000,012,000.00,0000
767,13-01-2020 04:51,15,82,00,000,012,000.00,0000
768,13-01-2020 04:21,15,81,00,000,012,000.00,0000
769,13-01-2020 03:51,15,81,00,000,012,000.00,0000
770,13-01-2020 03:21,15,80,00,000,012,000.00,0000
771,13-01-2020 02:51,16,79,00,000,012,000.00,0000
772,13-01-2020 02:21,16,77,00,000,012,000.00,0000
773,13-01-2020 01:51,16,77,00,000,012,000.00,0000
774,13-01-2020 01:21,16,78,00,000,013,000.00,0000
775,13-01-2020 00:51,16,79,00,000,013,000.00,0000
776,13-01-2020 00:21,16,80,00,000,013,000.00,0000
777,12-01-2020 23:51,16,80,00,000,012,000.00,0000
778,12-01-2020 23:21,16,79,00,000,012,000.00,0000
779,12-01-2020 22:51,16,79,00,000,012,000.00,0000
780,12-01-2020 22:21,16,79,00,000,012,000.00,0000
781,12-01-2020 21:50,16,79,00,000,013,000.00,0000
782,12-01-2020 21:50,16,79,00,000,013,000.00,0000
783,12-01-2020 21:21,16,78,00,000,013,000.00,0000
784,12-01-2020 20:51,17,77,00,000,013,000.00,0000
785,12-01-2020 20:21,17,76,02,000,013,000.00,0000
786,12-01-2020 19:51,17,75,04,000,013,000.00,0000
787,12-01-2020 19:21,17,73,00,000,013,000.00,0000
788,12-01-2020 18:51,17,73,00,000,013,000.00,0000
789,12-01-2020 18:21,18,72,02,000,012,000.00,0000
790,12-01-2020 17:51,18,70,06,000,012,000.00,0000
791,12-01-2020 17:21,18,68,06,000,012,000.00,0000
792,12-01-2020 16:51,19,65,07,000,012,000.00,0019
793,12-01-2020 16:21,20,63,14,000,013,000.00,0073
794,12-01-2020 15:51,20,62,03,000,012,000.00,0079
795,12-01-2020 15:21,21,57,05,000,012,000.00,0107
796,12-01-2020 14:51,21,53,04,000,011,000.00,0225
797,12-01-2020 14:21,21,54,04,000,012,000.00,0290
798,12-01-2020 13:51,21,55,04,000,011,000.00,0183
799,12-01-2020 13:21,21,57,00,000,012,000.00,0292
800,12-01-2020 12:51,20,59,06,000,012,000.00,0246
801,12-01-2020 12:21,20,63,04,000,012,000.00,0341
802,12-01-2020 11:51,19,63,07,000,011,000.00,0198
803,12-01-2020 11:21,18,66,06,000,012,000.00,0443
804,12-01-2020 10:51,17,69,00,000,011,000.00,0530
805,12-01-2020 10:21,16,74,05,000,011,000.00,0381
806,12-01-2020 09:51,15,80,00,000,011,000.00,0348
807,12-01-2020 09:21,13,81,00,000,010,000.00,0186
808,12-01-2020 08:51,13,82,10,000,010,000.00,0042
809,12-01-2020 08:21,13,82,06,000,010,000.00,0011
810,12-01-2020 07:51,13,81,06,000,010,000.00,0000
811,12-01-2020 07:21,13,79,17,000,010,000.00,0000
812,12-01-2020 06:51,14,78,00,000,010,000.00,0000
813,12-01-2020 06:21,14,78,00,000,010,000.00,0000
814,12-01-2020 05:51,14,78,00,000,010,000.00,0000
815,12-01-2020 05:21,14,78,00,000,010,000.00,0000
816,12-01-2020 04:51,14,78,00,000,010,000.00,0000
817,12-01-2020 04:21,14,77,00,000,010,000.00,0000
818,12-01-2020 03:51,14,78,00,000,010,000.00,0000
819,12-01-2020 03:21,14,77,00,000,010,000.00,0000
820,12-01-2020 02:51,14,77,00,000,010,000.00,0000
821,12-01-2020 02:21,14,77,00,000,010,000.00,0000
822,12-01-2020 01:51,14,76,00,000,010,000.00,0000
823,12-01-2020 01:21,14,75,00,000,010,000.00,0000
824,12-01-2020 00:51,14,73,04,000,009,000.00,0000
825,12-01-2020 00:21,14,72,00,000,009,000.00,0000
826,11-01-2020 23:51,15,72,05,000,010,000.00,0000
827,11-01-2020 23:21,15,71,02,000,010,000.00,0000
828,11-01-2020 22:51,15,70,03,000,010,000.00,0000
829,11-01-2020 22:21,15,69,00,000,009,000.00,0000
830,11-01-2020 21:51,15,67,03,000,009,000.00,0000
831,11-01-2020 21:51,15,67,04,000,009,000.00,0000
832,11-01-2020 21:50,15,67,04,000,009,000.00,0000
833,11-01-2020 21:33,15,67,02,000,009,000.00,0000
834,11-01-2020 21:03,16,68,02,000,010,000.00,0000
835,11-01-2020 20:33,16,68,03,000,010,000.00,0000
836,11-01-2020 20:03,16,67,02,000,010,000.00,0000
837,11-01-2020 19:33,16,67,00,000,010,000.00,0000
838,11-01-2020 19:03,16,67,00,000,010,000.00,0000
839,11-01-2020 18:33,16,65,04,000,010,000.00,0000
840,11-01-2020 18:03,17,62,05,000,010,000.00,0000
841,11-01-2020 17:33,18,59,02,000,010,000.00,0000
842,11-01-2020 17:30,18,58,04,000,010,000.00,0000
843,11-01-2020 17:24,18,57,03,000,009,000.00,0000
844,11-01-2020 17:22,18,57,06,000,009,000.00,0000
845,11-01-2020 16:51,19,31,00,000,001,000.00,0078
846,11-01-2020 16:21,20,27,08,000,000,000.00,0021
847,11-01-2020 15:51,21,25,06,000,000,000.00,0158
848,11-01-2020 15:21,21,21,04,000,000,000.00,0343
849,11-01-2020 14:51,20,41,09,000,006,000.00,0577
850,11-01-2020 14:21,19,40,03,000,005,000.00,0236
851,11-01-2020 13:51,19,41,00,000,006,000.00,0235
852,11-01-2020 13:21,19,49,09,000,008,000.00,0402
853,11-01-2020 12:51,18,51,11,000,008,000.00,0415
854,11-01-2020 12:21,18,54,09,000,009,000.00,0646
855,11-01-2020 11:51,17,58,04,000,008,000.00,0600
856,11-01-2020 11:21,15,63,00,000,008,000.00,0306
857,11-01-2020 10:51,13,69,00,000,008,000.00,0273
858,11-01-2020 10:21,12,71,00,000,007,000.00,0261
859,11-01-2020 09:51,12,68,10,000,006,000.00,0098
860,11-01-2020 09:21,12,66,00,000,006,000.00,0407
861,11-01-2020 08:51,12,65,00,000,006,000.00,0062
862,11-01-2020 08:21,10,70,00,000,005,000.00,0050
863,11-01-2020 07:51,09,73,00,000,005,000.00,0000
864,11-01-2020 07:21,09,77,00,000,005,000.00,0000
865,11-01-2020 06:51,09,78,00,000,006,000.00,0000
866,11-01-2020 06:21,09,78,00,000,006,000.00,0000
867,11-01-2020 05:51,09,78,00,000,006,000.00,0000
868,11-01-2020 05:21,09,79,00,000,006,000.00,0000
869,11-01-2020 04:51,09,78,00,000,006,000.00,0000
870,11-01-2020 04:21,10,78,00,000,006,000.00,0000
871,11-01-2020 03:51,10,77,00,000,006,000.00,0000
872,11-01-2020 03:21,10,77,00,000,007,000.00,0000
873,11-01-2020 02:51,11,77,00,000,007,000.00,0000
874,11-01-2020 02:21,11,77,00,000,007,000.00,0000
875,11-01-2020 01:51,11,77,00,000,007,000.00,0000
876,11-01-2020 01:21,11,76,00,000,007,000.00,0000
877,11-01-2020 00:51,11,75,06,000,007,000.00,0000
878,11-01-2020 00:21,12,73,01,000,007,000.00,0000
879,10-01-2020 23:51,12,71,02,000,007,000.00,0000
880,10-01-2020 23:21,12,70,04,000,007,000.00,0000
881,10-01-2020 22:51,13,69,04,000,007,000.00,0000
882,10-01-2020 22:21,13,68,06,000,007,000.00,0000
883,10-01-2020 21:51,13,66,10,000,007,000.00,0000
884,10-01-2020 21:50,13,66,09,000,007,000.00,0000
885,10-01-2020 21:21,14,64,06,000,007,000.00,0000
886,10-01-2020 20:51,14,61,04,000,007,000.00,0000
887,10-01-2020 20:21,14,61,06,000,007,000.00,0000
888,10-01-2020 19:51,15,60,06,000,007,000.00,0000
889,10-01-2020 19:21,15,59,06,000,007,000.00,0000
890,10-01-2020 18:51,15,58,04,000,007,000.00,0000
891,10-01-2020 18:21,16,58,02,000,008,000.00,0000
892,10-01-2020 17:51,16,57,08,000,008,000.00,0000
893,10-01-2020 17:21,17,54,06,000,008,000.00,0000
894,10-01-2020 16:51,18,53,07,000,009,000.00,0036
895,10-01-2020 16:21,20,51,11,000,009,000.00,0192
896,10-01-2020 15:51,20,52,17,000,010,000.00,0266
897,10-01-2020 15:21,20,51,10,000,010,000.00,0330
898,10-01-2020 14:51,20,50,09,000,010,000.00,0464
899,10-01-2020 14:21,20,50,16,000,009,000.00,0500
900,10-01-2020 13:51,19,52,08,000,009,000.00,0571
901,10-01-2020 13:21,19,50,07,000,008,000.00,0600
902,10-01-2020 12:51,19,48,14,000,007,000.00,0590
903,10-01-2020 12:21,19,50,02,000,009,000.00,0553
